Question_ID,Question,option1,option2,option3,option4,correct_option,Subject,chapter,topic,Section,Difficulty,Points,Acceptance_rate,ExamFrequency,AvgTimeSpent(All Users),TimeSpent_Student,Source,TopicArrayLevel,Level_Student,Rating_Student,PredictedQuestionsID
37,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,1,###,37
37,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,2,###,38
37,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,3,###,39
37,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,4,###,40
37,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,5,###,41
37,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,6,###,42
37,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,7,###,43
37,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,8,###,44
37,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,9,###,45
37,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,7500,*#####,###,####,####,Goutam,####,10,###,46
38,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8125,*#####,###,####,####,Goutam,####,1,###,38
38,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8125,*#####,###,####,####,Goutam,####,2,###,39
38,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8125,*#####,###,####,####,Goutam,####,3,###,40
38,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8125,*#####,###,####,####,Goutam,####,4,###,41
38,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8125,*#####,###,####,####,Goutam,####,5,###,42
38,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8125,*#####,###,####,####,Goutam,####,6,###,43
38,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8125,*#####,###,####,####,Goutam,####,7,###,44
38,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8125,*#####,###,####,####,Goutam,####,8,###,45
38,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8125,*#####,###,####,####,Goutam,####,9,###,46
38,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8125,*#####,###,####,####,Goutam,####,10,###,47
39,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8750,*#####,###,####,####,Goutam,####,1,###,39
39,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8750,*#####,###,####,####,Goutam,####,2,###,40
39,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8750,*#####,###,####,####,Goutam,####,3,###,41
39,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8750,*#####,###,####,####,Goutam,####,4,###,42
39,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8750,*#####,###,####,####,Goutam,####,5,###,43
39,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8750,*#####,###,####,####,Goutam,####,6,###,44
39,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8750,*#####,###,####,####,Goutam,####,7,###,45
39,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8750,*#####,###,####,####,Goutam,####,8,###,46
39,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8750,*#####,###,####,####,Goutam,####,9,###,47
39,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,8750,*#####,###,####,####,Goutam,####,10,###,48
40,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,None,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,9375,*#####,###,####,####,Goutam,####,1,###,40
40,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,None,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,9375,*#####,###,####,####,Goutam,####,2,###,41
40,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,None,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,9375,*#####,###,####,####,Goutam,####,3,###,42
40,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,None,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,9375,*#####,###,####,####,Goutam,####,4,###,43
40,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,None,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,9375,*#####,###,####,####,Goutam,####,5,###,44
40,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,None,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,9375,*#####,###,####,####,Goutam,####,6,###,45
40,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,None,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,9375,*#####,###,####,####,Goutam,####,7,###,46
40,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,None,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,9375,*#####,###,####,####,Goutam,####,8,###,47
40,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,None,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,9375,*#####,###,####,####,Goutam,####,9,###,48
40,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,None,Option  2,Maths,Indefinite Integration,Integrals of Trignometric Fucntions,Calculus,Hard,9375,*#####,###,####,####,Goutam,####,10,###,49
41,$\int \frac{(x+1)^{2} d x}{x\left(x^{2}+1\right)}=$,$\log _{e} x+c$,$\log _{e} x+2 \tan ^{-1} x+c$,$\log _{e} \frac{1}{x^{2}+1}+c$,$\log _{e}\left\{\left(x^{2}+1\right)\right\}+c$,Option  2,Maths,Indefinite Integration,,,,,*#####,###,####,####,Goutam,####,1,###,41
41,$\int \frac{(x+1)^{2} d x}{x\left(x^{2}+1\right)}=$,$\log _{e} x+c$,$\log _{e} x+2 \tan ^{-1} x+c$,$\log _{e} \frac{1}{x^{2}+1}+c$,$\log _{e}\left\{\left(x^{2}+1\right)\right\}+c$,Option  2,Maths,Indefinite Integration,,,,,*#####,###,####,####,Goutam,####,2,###,42
41,$\int \frac{(x+1)^{2} d x}{x\left(x^{2}+1\right)}=$,$\log _{e} x+c$,$\log _{e} x+2 \tan ^{-1} x+c$,$\log _{e} \frac{1}{x^{2}+1}+c$,$\log _{e}\left\{\left(x^{2}+1\right)\right\}+c$,Option  2,Maths,Indefinite Integration,,,,,*#####,###,####,####,Goutam,####,3,###,43
41,$\int \frac{(x+1)^{2} d x}{x\left(x^{2}+1\right)}=$,$\log _{e} x+c$,$\log _{e} x+2 \tan ^{-1} x+c$,$\log _{e} \frac{1}{x^{2}+1}+c$,$\log _{e}\left\{\left(x^{2}+1\right)\right\}+c$,Option  2,Maths,Indefinite Integration,,,,,*#####,###,####,####,Goutam,####,4,###,44
41,$\int \frac{(x+1)^{2} d x}{x\left(x^{2}+1\right)}=$,$\log _{e} x+c$,$\log _{e} x+2 \tan ^{-1} x+c$,$\log _{e} \frac{1}{x^{2}+1}+c$,$\log _{e}\left\{\left(x^{2}+1\right)\right\}+c$,Option  2,Maths,Indefinite Integration,,,,,*#####,###,####,####,Goutam,####,5,###,45
41,$\int \frac{(x+1)^{2} d x}{x\left(x^{2}+1\right)}=$,$\log _{e} x+c$,$\log _{e} x+2 \tan ^{-1} x+c$,$\log _{e} \frac{1}{x^{2}+1}+c$,$\log _{e}\left\{\left(x^{2}+1\right)\right\}+c$,Option  2,Maths,Indefinite Integration,,,,,*#####,###,####,####,Goutam,####,6,###,46
41,$\int \frac{(x+1)^{2} d x}{x\left(x^{2}+1\right)}=$,$\log _{e} x+c$,$\log _{e} x+2 \tan ^{-1} x+c$,$\log _{e} \frac{1}{x^{2}+1}+c$,$\log _{e}\left\{\left(x^{2}+1\right)\right\}+c$,Option  2,Maths,Indefinite Integration,,,,,*#####,###,####,####,Goutam,####,7,###,47
41,$\int \frac{(x+1)^{2} d x}{x\left(x^{2}+1\right)}=$,$\log _{e} x+c$,$\log _{e} x+2 \tan ^{-1} x+c$,$\log _{e} \frac{1}{x^{2}+1}+c$,$\log _{e}\left\{\left(x^{2}+1\right)\right\}+c$,Option  2,Maths,Indefinite Integration,,,,,*#####,###,####,####,Goutam,####,8,###,48
41,$\int \frac{(x+1)^{2} d x}{x\left(x^{2}+1\right)}=$,$\log _{e} x+c$,$\log _{e} x+2 \tan ^{-1} x+c$,$\log _{e} \frac{1}{x^{2}+1}+c$,$\log _{e}\left\{\left(x^{2}+1\right)\right\}+c$,Option  2,Maths,Indefinite Integration,,,,,*#####,###,####,####,Goutam,####,9,###,49
41,$\int \frac{(x+1)^{2} d x}{x\left(x^{2}+1\right)}=$,$\log _{e} x+c$,$\log _{e} x+2 \tan ^{-1} x+c$,$\log _{e} \frac{1}{x^{2}+1}+c$,$\log _{e}\left\{\left(x^{2}+1\right)\right\}+c$,Option  2,Maths,Indefinite Integration,,,,,*#####,###,####,####,Goutam,####,10,###,50
42,$\int \frac{d x}{e^{x}+e^{-x}}=$,$\tan ^{-1}\left(e^{-x}\right)$,$\tan ^{-1}\left(e^{x}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}-\mathrm{e}^{-\mathrm{x}}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}+\mathrm{e}^{-\mathrm{x}}\right)$,Option  2,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1000,*#####,###,####,####,Goutam,####,1,###,42
42,$\int \frac{d x}{e^{x}+e^{-x}}=$,$\tan ^{-1}\left(e^{-x}\right)$,$\tan ^{-1}\left(e^{x}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}-\mathrm{e}^{-\mathrm{x}}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}+\mathrm{e}^{-\mathrm{x}}\right)$,Option  2,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1000,*#####,###,####,####,Goutam,####,2,###,43
42,$\int \frac{d x}{e^{x}+e^{-x}}=$,$\tan ^{-1}\left(e^{-x}\right)$,$\tan ^{-1}\left(e^{x}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}-\mathrm{e}^{-\mathrm{x}}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}+\mathrm{e}^{-\mathrm{x}}\right)$,Option  2,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1000,*#####,###,####,####,Goutam,####,3,###,44
42,$\int \frac{d x}{e^{x}+e^{-x}}=$,$\tan ^{-1}\left(e^{-x}\right)$,$\tan ^{-1}\left(e^{x}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}-\mathrm{e}^{-\mathrm{x}}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}+\mathrm{e}^{-\mathrm{x}}\right)$,Option  2,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1000,*#####,###,####,####,Goutam,####,4,###,45
42,$\int \frac{d x}{e^{x}+e^{-x}}=$,$\tan ^{-1}\left(e^{-x}\right)$,$\tan ^{-1}\left(e^{x}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}-\mathrm{e}^{-\mathrm{x}}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}+\mathrm{e}^{-\mathrm{x}}\right)$,Option  2,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1000,*#####,###,####,####,Goutam,####,5,###,46
42,$\int \frac{d x}{e^{x}+e^{-x}}=$,$\tan ^{-1}\left(e^{-x}\right)$,$\tan ^{-1}\left(e^{x}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}-\mathrm{e}^{-\mathrm{x}}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}+\mathrm{e}^{-\mathrm{x}}\right)$,Option  2,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1000,*#####,###,####,####,Goutam,####,6,###,47
42,$\int \frac{d x}{e^{x}+e^{-x}}=$,$\tan ^{-1}\left(e^{-x}\right)$,$\tan ^{-1}\left(e^{x}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}-\mathrm{e}^{-\mathrm{x}}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}+\mathrm{e}^{-\mathrm{x}}\right)$,Option  2,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1000,*#####,###,####,####,Goutam,####,7,###,48
42,$\int \frac{d x}{e^{x}+e^{-x}}=$,$\tan ^{-1}\left(e^{-x}\right)$,$\tan ^{-1}\left(e^{x}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}-\mathrm{e}^{-\mathrm{x}}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}+\mathrm{e}^{-\mathrm{x}}\right)$,Option  2,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1000,*#####,###,####,####,Goutam,####,8,###,49
42,$\int \frac{d x}{e^{x}+e^{-x}}=$,$\tan ^{-1}\left(e^{-x}\right)$,$\tan ^{-1}\left(e^{x}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}-\mathrm{e}^{-\mathrm{x}}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}+\mathrm{e}^{-\mathrm{x}}\right)$,Option  2,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1000,*#####,###,####,####,Goutam,####,9,###,50
42,$\int \frac{d x}{e^{x}+e^{-x}}=$,$\tan ^{-1}\left(e^{-x}\right)$,$\tan ^{-1}\left(e^{x}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}-\mathrm{e}^{-\mathrm{x}}\right)$,$\log \left(\mathrm{e}^{\mathrm{x}}+\mathrm{e}^{-\mathrm{x}}\right)$,Option  2,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1000,*#####,###,####,####,Goutam,####,10,###,51
43,$\int \frac{d x}{x+x \log x}=$,$\log (1+\log x)$, $\log \log (1+\log x)$,$\log x+\log (\log x)$,None of these,Option  1,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1200,*#####,###,####,####,Goutam,####,1,###,43
43,$\int \frac{d x}{x+x \log x}=$,$\log (1+\log x)$, $\log \log (1+\log x)$,$\log x+\log (\log x)$,None of these,Option  1,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1200,*#####,###,####,####,Goutam,####,2,###,44
43,$\int \frac{d x}{x+x \log x}=$,$\log (1+\log x)$, $\log \log (1+\log x)$,$\log x+\log (\log x)$,None of these,Option  1,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1200,*#####,###,####,####,Goutam,####,3,###,45
43,$\int \frac{d x}{x+x \log x}=$,$\log (1+\log x)$, $\log \log (1+\log x)$,$\log x+\log (\log x)$,None of these,Option  1,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1200,*#####,###,####,####,Goutam,####,4,###,46
43,$\int \frac{d x}{x+x \log x}=$,$\log (1+\log x)$, $\log \log (1+\log x)$,$\log x+\log (\log x)$,None of these,Option  1,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1200,*#####,###,####,####,Goutam,####,5,###,47
43,$\int \frac{d x}{x+x \log x}=$,$\log (1+\log x)$, $\log \log (1+\log x)$,$\log x+\log (\log x)$,None of these,Option  1,Maths,Indefinite Integration,Integration by Substitution,Calculus,Easy,1200,*#####,###,####,####,Goutam,####,6,###,48
